 ,Area,Mean,Min,Max
644,272,255,255,255
645,351,255,255,255
646,164,255,255,255
647,322,255,255,255
648,114,255,255,255
649,418,255,255,255
650,121,255,255,255
651,266,255,255,255
652,444,255,255,255
653,139,255,255,255
654,438,255,255,255
655,470,255,255,255
656,35,255,255,255
657,98,255,255,255
658,133,255,255,255
659,175,255,255,255
660,328,255,255,255
661,277,255,255,255
662,96,255,255,255
663,169,255,255,255
664,131,255,255,255
665,343,255,255,255
666,493,255,255,255
667,79,255,255,255
668,410,255,255,255
669,218,255,255,255
670,413,255,255,255
671,78,255,255,255
672,304,255,255,255
673,243,255,255,255
674,401,255,255,255
675,81,255,255,255
676,233,255,255,255
677,420,255,255,255
678,348,255,255,255
679,81,255,255,255
680,330,255,255,255
681,87,255,255,255
682,311,255,255,255
683,322,255,255,255
684,322,255,255,255
685,78,255,255,255
686,378,255,255,255
687,388,255,255,255
688,211,255,255,255
689,250,255,255,255
690,366,255,255,255
691,320,255,255,255
692,490,255,255,255
693,265,255,255,255
694,450,255,255,255
695,370,255,255,255
696,491,255,255,255
697,476,255,255,255
698,149,255,255,255
699,115,255,255,255
700,93,255,255,255
701,477,255,255,255
702,197,255,255,255
703,305,255,255,255
704,249,255,255,255
705,93,255,255,255
706,201,255,255,255
707,328,255,255,255
708,219,255,255,255
709,433,255,255,255
710,373,255,255,255
711,459,255,255,255
712,147,255,255,255
713,181,255,255,255
714,267,255,255,255
715,307,255,255,255
716,194,255,255,255
717,150,255,255,255
718,21,255,255,255
719,310,255,255,255
720,262,255,255,255
721,374,255,255,255
722,384,255,255,255
723,245,255,255,255
724,75,255,255,255
725,294,255,255,255
726,389,255,255,255
727,437,255,255,255
728,174,255,255,255
729,102,255,255,255
730,182,255,255,255
731,453,255,255,255
732,191,255,255,255
733,166,255,255,255
734,382,255,255,255
735,169,255,255,255
736,161,255,255,255
737,364,255,255,255
738,277,255,255,255
739,248,255,255,255
740,101,255,255,255
741,423,255,255,255
742,194,255,255,255
743,492,255,255,255
744,448,255,255,255
745,373,255,255,255
746,426,255,255,255
747,393,255,255,255
748,80,255,255,255
749,314,255,255,255
750,399,255,255,255
751,384,255,255,255
752,97,255,255,255
753,146,255,255,255
754,88,255,255,255
755,364,255,255,255
756,154,255,255,255
757,280,255,255,255
758,194,255,255,255
759,389,255,255,255
760,312,255,255,255
761,137,255,255,255
762,300,255,255,255
763,102,255,255,255
764,305,255,255,255
765,64,255,255,255
766,141,255,255,255
767,261,255,255,255
768,292,255,255,255
769,167,255,255,255
770,356,255,255,255
771,140,255,255,255
772,133,255,255,255
773,481,255,255,255
774,46,255,255,255
775,171,255,255,255
776,223,255,255,255
777,242,255,255,255
778,120,255,255,255
779,404,255,255,255
780,191,255,255,255
781,316,255,255,255
782,122,255,255,255
783,86,255,255,255
784,123,255,255,255
785,247,255,255,255
786,455,255,255,255
787,125,255,255,255
788,241,255,255,255
789,72,255,255,255
790,336,255,255,255
791,260,255,255,255
792,498,255,255,255
793,390,255,255,255
794,159,255,255,255
795,277,255,255,255
796,231,255,255,255
797,492,255,255,255
798,469,255,255,255
799,390,255,255,255
800,444,255,255,255
801,183,255,255,255
802,279,255,255,255
803,308,255,255,255
804,397,255,255,255
805,297,255,255,255
806,154,255,255,255
807,289,255,255,255
808,199,255,255,255
809,43,255,255,255
810,120,255,255,255
811,268,255,255,255
812,76,255,255,255
813,408,255,255,255
814,468,255,255,255
815,95,255,255,255
816,124,255,255,255
817,151,255,255,255
818,265,255,255,255
819,234,255,255,255
820,316,255,255,255
821,162,255,255,255
822,191,255,255,255
823,431,255,255,255
824,193,255,255,255
825,224,255,255,255
826,309,255,255,255
827,409,255,255,255
828,201,255,255,255
829,112,255,255,255
830,302,255,255,255
831,137,255,255,255
832,36,255,255,255
833,225,255,255,255
834,334,255,255,255
835,267,255,255,255
836,308,255,255,255
837,154,255,255,255
838,245,255,255,255
839,385,255,255,255
840,236,255,255,255
841,175,255,255,255
842,59,255,255,255
843,72,255,255,255
844,77,255,255,255
845,130,255,255,255
846,188,255,255,255
847,224,255,255,255
848,118,255,255,255
849,377,255,255,255
850,112,255,255,255
851,374,255,255,255
852,113,255,255,255
853,183,255,255,255
854,203,255,255,255
855,313,255,255,255
856,500,255,255,255
857,413,255,255,255
858,278,255,255,255
859,145,255,255,255
860,272,255,255,255
861,445,255,255,255
862,232,255,255,255
863,485,255,255,255
864,312,255,255,255
865,132,255,255,255
866,492,255,255,255
867,272,255,255,255
868,270,255,255,255
869,478,255,255,255
870,262,255,255,255
871,302,255,255,255
872,122,255,255,255
873,102,255,255,255
874,272,255,255,255
875,250,255,255,255
876,121,255,255,255
877,457,255,255,255
878,218,255,255,255
879,383,255,255,255
880,191,255,255,255
881,226,255,255,255
882,227,255,255,255
883,261,255,255,255
884,162,255,255,255
885,121,255,255,255
886,135,255,255,255
887,170,255,255,255
888,466,255,255,255
889,282,255,255,255
890,351,255,255,255
891,280,255,255,255
892,431,255,255,255
893,414,255,255,255
894,483,255,255,255
895,30,255,255,255
896,183,255,255,255
897,253,255,255,255
898,33,255,255,255
899,258,255,255,255
900,259,255,255,255
901,269,255,255,255
902,172,255,255,255
903,330,255,255,255
904,94,255,255,255
905,262,255,255,255
906,399,255,255,255
907,411,255,255,255
908,272,255,255,255
909,265,255,255,255
910,145,255,255,255
911,227,255,255,255
912,293,255,255,255
913,62,255,255,255
914,310,255,255,255
915,167,255,255,255
916,305,255,255,255
917,87,255,255,255
918,486,255,255,255
919,287,255,255,255
920,166,255,255,255
921,322,255,255,255
922,228,255,255,255
923,395,255,255,255
924,366,255,255,255
925,476,255,255,255
926,128,255,255,255
927,301,255,255,255
928,20,255,255,255
929,443,255,255,255
930,263,255,255,255
931,383,255,255,255
932,144,255,255,255
933,190,255,255,255
934,329,255,255,255
935,152,255,255,255
936,93,255,255,255
937,220,255,255,255
938,131,255,255,255
939,171,255,255,255
940,497,255,255,255
941,316,255,255,255
942,266,255,255,255
943,174,255,255,255
944,101,255,255,255
945,336,255,255,255
946,412,255,255,255
947,131,255,255,255
948,282,255,255,255
949,204,255,255,255
950,133,255,255,255
951,64,255,255,255
952,411,255,255,255
953,70,255,255,255
954,189,255,255,255
955,212,255,255,255
956,343,255,255,255
957,274,255,255,255
958,494,255,255,255
959,484,255,255,255
960,231,255,255,255
961,43,255,255,255
962,141,255,255,255
963,247,255,255,255
964,185,255,255,255
965,323,255,255,255
966,257,255,255,255
967,400,255,255,255
968,367,255,255,255
969,152,255,255,255
970,146,255,255,255
971,212,255,255,255
972,209,255,255,255
973,364,255,255,255
974,171,255,255,255
975,196,255,255,255
976,326,255,255,255
977,83,255,255,255
978,308,255,255,255
979,378,255,255,255
980,20,255,255,255
981,482,255,255,255
982,290,255,255,255
983,237,255,255,255
984,453,255,255,255
985,281,255,255,255
986,258,255,255,255
987,414,255,255,255
988,499,255,255,255
989,237,255,255,255
990,352,255,255,255
991,474,255,255,255
992,298,255,255,255
993,232,255,255,255
994,368,255,255,255
995,260,255,255,255
996,487,255,255,255
997,48,255,255,255
998,88,255,255,255
999,382,255,255,255
1000,422,255,255,255
1001,471,255,255,255
1002,245,255,255,255
1003,141,255,255,255
1004,306,255,255,255
1005,443,255,255,255
1006,153,255,255,255
1007,49,255,255,255
1008,448,255,255,255
1009,100,255,255,255
1010,183,255,255,255
1011,126,255,255,255
1012,273,255,255,255
1013,211,255,255,255
1014,336,255,255,255
1015,130,255,255,255
1016,433,255,255,255
1017,401,255,255,255
1018,341,255,255,255
1019,245,255,255,255
1020,42,255,255,255
1021,416,255,255,255
1022,274,255,255,255
1023,392,255,255,255
1024,182,255,255,255
1025,321,255,255,255
1026,440,255,255,255
1027,191,255,255,255
1028,466,255,255,255
1029,78,255,255,255
1030,219,255,255,255
1031,437,255,255,255
1032,272,255,255,255
1033,284,255,255,255
1034,394,255,255,255
1035,121,255,255,255
1036,93,255,255,255
1037,359,255,255,255
1038,331,255,255,255
1039,292,255,255,255
1040,208,255,255,255
1041,364,255,255,255
1042,129,255,255,255
1043,155,255,255,255
1044,314,255,255,255
1045,256,255,255,255
1046,128,255,255,255
1047,258,255,255,255
1048,357,255,255,255
1049,236,255,255,255
1050,419,255,255,255
1051,114,255,255,255
1052,352,255,255,255
1053,397,255,255,255
1054,419,255,255,255
1055,298,255,255,255
1056,156,255,255,255
1057,427,255,255,255
1058,382,255,255,255
1059,401,255,255,255
1060,305,255,255,255
1061,413,255,255,255
1062,338,255,255,255
1063,128,255,255,255
1064,123,255,255,255
1065,275,255,255,255
1066,459,255,255,255
1067,129,255,255,255
1068,469,255,255,255
1069,130,255,255,255
1070,22,255,255,255
1071,339,255,255,255
1072,112,255,255,255
1073,356,255,255,255
1074,434,255,255,255
1075,305,255,255,255
1076,283,255,255,255
1077,350,255,255,255
1078,429,255,255,255
1079,386,255,255,255
1080,67,255,255,255
1081,160,255,255,255
1082,308,255,255,255
1083,314,255,255,255
1084,422,255,255,255
1085,185,255,255,255
1086,272,255,255,255
1087,355,255,255,255
1088,73,255,255,255
1089,381,255,255,255
1090,433,255,255,255
1091,281,255,255,255
1092,95,255,255,255
1093,120,255,255,255
1094,378,255,255,255
1095,380,255,255,255
1096,254,255,255,255
1097,376,255,255,255
1098,95,255,255,255
1099,180,255,255,255
1100,350,255,255,255
1101,85,255,255,255
1102,215,255,255,255
1103,196,255,255,255
1104,289,255,255,255
1105,96,255,255,255
1106,275,255,255,255
1107,302,255,255,255
1108,311,255,255,255
1109,379,255,255,255
1110,443,255,255,255
1111,190,255,255,255
1112,28,255,255,255
1113,70,255,255,255
1114,449,255,255,255
1115,447,255,255,255
1116,91,255,255,255
1117,477,255,255,255
1118,348,255,255,255
1119,309,255,255,255
1120,490,255,255,255
1121,479,255,255,255
1122,244,255,255,255
1123,253,255,255,255
1124,104,255,255,255
1125,267,255,255,255
1126,415,255,255,255
1127,268,255,255,255
1128,207,255,255,255
1129,239,255,255,255
1130,314,255,255,255
1131,256,255,255,255
1132,114,255,255,255
1133,341,255,255,255
1134,293,255,255,255
1135,329,255,255,255
1136,436,255,255,255
1137,210,255,255,255
1138,307,255,255,255
1139,225,255,255,255
1140,348,255,255,255
1141,301,255,255,255
1142,433,255,255,255
1143,180,255,255,255
1144,203,255,255,255
1145,106,255,255,255
1146,446,255,255,255
1147,55,255,255,255
1148,70,255,255,255
1149,105,255,255,255
1150,301,255,255,255
1151,275,255,255,255
1152,185,255,255,255
1153,159,255,255,255
1154,318,255,255,255
1155,102,255,255,255
1156,229,255,255,255
1157,303,255,255,255
1158,392,255,255,255
1159,295,255,255,255
1160,262,255,255,255
1161,118,255,255,255
1162,302,255,255,255
1163,267,255,255,255
1164,286,255,255,255
1165,225,255,255,255
1166,81,255,255,255
1167,335,255,255,255
1168,341,255,255,255
1169,153,255,255,255
1170,428,255,255,255
1171,414,255,255,255
1172,332,255,255,255
1173,338,255,255,255
1174,213,255,255,255
1175,128,255,255,255
1176,415,255,255,255
1177,279,255,255,255
1178,235,255,255,255
1179,133,255,255,255
1180,334,255,255,255
1181,54,255,255,255
1182,151,255,255,255
1183,260,255,255,255
1184,169,255,255,255
1185,206,255,255,255
1186,465,255,255,255
1187,278,255,255,255
1188,92,255,255,255
1189,220,255,255,255
1190,486,255,255,255
1191,200,255,255,255
1192,244,255,255,255
1193,267,255,255,255
1194,189,255,255,255
1195,226,255,255,255
1196,292,255,255,255
1197,345,255,255,255
1198,190,255,255,255
1199,453,255,255,255
1200,184,255,255,255
1201,348,255,255,255
1202,137,255,255,255
1203,351,255,255,255
1204,181,255,255,255
1205,202,255,255,255
1206,426,255,255,255
1207,260,255,255,255
1208,205,255,255,255
1209,337,255,255,255
1210,287,255,255,255
1211,167,255,255,255
1212,209,255,255,255
1213,134,255,255,255
1214,69,255,255,255
1215,373,255,255,255
1216,364,255,255,255
1217,164,255,255,255
1218,32,255,255,255
1219,192,255,255,255
1220,237,255,255,255
1221,437,255,255,255
1222,61,255,255,255
1223,340,255,255,255
1224,133,255,255,255
1225,320,255,255,255
1226,310,255,255,255
1227,421,255,255,255
1228,305,255,255,255
1229,64,255,255,255
